 0.105501808456986E-02, 31, 33, 32
 0.613072212549633E-01, 36, 33, 31
 0.326385270979500E+00, 36, 33, 30
 0.816331832717596E+00, 36, 33, 30
 0.140158531444823E+01, 36, 33, 30
 0.204232390168720E+01, 28, 33, 39
 0.333481459170924E+01, 28, 33, 39
 0.464538597870259E+01, 28, 33, 28
 0.581174332827400E+01, 38, 33, 29
 0.655327294122837E+01, 38, 34, 29
 0.672489297672009E+01, 38, 34, 29
 0.635084215694124E+01, 38, 34, 29
 0.558383097574512E+01, 38, 34, 29
 0.463953484702902E+01, 38, 33, 29
 0.371541654008991E+01, 38, 34, 29
 0.292851300275158E+01, 38, 34, 29
 0.229610486680691E+01, 38, 33, 29
 0.176393225553465E+01, 38, 33, 29
 0.126766524913130E+01, 28, 34, 39
 0.781147262049753E+00, 28, 34, 39
 0.545848069689245E+00, 36, 33, 36
 0.701797914191931E+00, 36, 34, 30
 0.101860020631738E+01, 36, 34, 30
 0.135276123142449E+01, 36, 34, 30
 0.165785229519868E+01, 28, 34, 39
 0.258194242217569E+01, 28, 34, 39
 0.337683588240139E+01, 38, 34, 29
 0.392537866724816E+01, 38, 34, 29
 0.398467836900245E+01, 38, 34, 29
 0.355451470834463E+01, 38, 34, 29
 0.279304500510714E+01, 38, 34, 29
 0.196311411564825E+01, 38, 34, 29
 0.133973169575467E+01, 38, 34, 29
 0.147028323452479E+01, 36, 33, 31
 0.166654125004789E+01, 36, 34, 30
 0.202460041832865E+01, 28, 33, 39
 0.267314369552819E+01, 28, 34, 39
 0.321393151994067E+01, 38, 34, 29
 0.361663249659767E+01, 38, 34, 29
 0.377430947498499E+01, 38, 34, 29
 0.377328852487856E+01, 38, 34, 29
 0.375677803019799E+01, 38, 34, 29
 0.384755258367938E+01, 38, 34, 29
 0.408295131604786E+01, 38, 34, 29
 0.439082766764422E+01, 38, 34, 38
 0.461678051110101E+01, 38, 34, 29
 0.459043003040030E+01, 38, 33, 29
 0.420158569329039E+01, 38, 33, 29
 0.345296842120759E+01, 38, 33, 29
 0.246654128651665E+01, 38, 33, 29
 0.144074527966900E+01, 38, 33, 29
 0.699337661291638E+00, 36, 33, 31
 0.658059079101897E+00, 36, 34, 30
 0.648729190466427E+00, 37, 34, 37
 0.564871060569646E+00, 37, 34, 37
 0.374419851905280E+00, 37, 34, 30
 0.218441053108747E+00, 30, 34, 30
 0.293352501510644E+00, 30, 34, 30
 0.613166035271334E+00, 36, 33, 36
 0.114182614729817E+01, 36, 33, 36
 0.182246158070928E+01, 36, 33, 36
 0.286967773344334E+01, 28, 33, 39
 0.430210943348867E+01, 28, 33, 39
 0.574059717528369E+01, 38, 33, 29
 0.699093273888115E+01, 38, 33, 29
 0.769266236526259E+01, 38, 33, 29
 0.767388851742710E+01, 38, 33, 29
 0.693786354784858E+01, 38, 33, 29
 0.566139094755510E+01, 28, 33, 29
 0.413430780421935E+01, 28, 33, 29
 0.266403843460161E+01, 38, 33, 29
 0.148224273131435E+01, 28, 33, 29
 0.114971656036375E+01, 30, 34, 30
 0.937354842823442E+00, 36, 34, 30
 0.656705182423329E+00, 36, 34, 30
 0.406631471329735E+00, 37, 34, 37
 0.289050432365094E+00, 37, 34, 37
 0.333294917663558E+00, 30, 34, 30
 0.576449956120098E+00, 30, 34, 30
 0.927380759784341E+00, 30, 34, 30
 0.129245512874594E+01, 36, 33, 36
 0.209198761367309E+01, 28, 33, 39
 0.297596889938082E+01, 28, 33, 39
 0.374663602984479E+01, 38, 33, 29
 0.422416823568337E+01, 38, 33, 29
 0.430822505231022E+01, 38, 33, 29
 0.405094178557629E+01, 38, 33, 29
 0.361378863771268E+01, 38, 33, 29
 0.320309350645717E+01, 38, 33, 29
 0.298692525708795E+01, 38, 33, 29
 0.302821285803636E+01, 38, 33, 29
 0.327390430883081E+01, 28, 33, 39
 0.353090546157578E+01, 38, 33, 29
 0.365252929568755E+01, 38, 33, 29
 0.350903511113157E+01, 38, 33, 29
 0.310162161018400E+01, 38, 33, 29
 0.255741840092748E+01, 38, 33, 29
 0.208066596593986E+01, 28, 33, 29
 0.186828224003541E+01, 28, 33, 29
 0.208438881453836E+01, 28, 34, 39
 0.259967000939323E+01, 28, 33, 39
 0.321129201919371E+01, 28, 34, 39
 0.370282026400608E+01, 38, 33, 29
 0.392492761015284E+01, 38, 33, 29
 0.369148521675029E+01, 38, 34, 29
 0.302370339610132E+01, 38, 33, 29
 0.208251930101884E+01, 28, 33, 29
 0.110708699011195E+01, 28, 33, 29
 0.603123210386471E+00, 36, 34, 31
 0.721086674191511E+00, 36, 33, 30
 0.803013581416895E+00, 30, 34, 30
 0.814930457772723E+00, 30, 34, 30
 0.811480698443588E+00, 30, 34, 30
 0.108862991646694E+01, 28, 34, 39
 0.159278569157763E+01, 28, 34, 28
 0.219389761937321E+01, 28, 34, 28
 0.296499758476272E+01, 28, 33, 29
 0.391925838532353E+01, 28, 33, 29
 0.500647032084196E+01, 28, 33, 29
 0.607323793110722E+01, 38, 34, 29
 0.689144821825882E+01, 38, 33, 29
 0.722984872635694E+01, 38, 34, 29
 0.693971144619711E+01, 38, 33, 29
 0.601925829822732E+01, 38, 34, 29
 0.462861957894215E+01, 38, 33, 29
 0.304647378331350E+01, 38, 34, 29
 0.158320222182052E+01, 28, 33, 29
 0.100286263310076E+01, 36, 33, 30
 0.985895749484270E+00, 36, 33, 30
 0.918399819843157E+00, 37, 34, 37
 0.688278013804497E+00, 37, 34, 37
 0.361231136604731E+00, 37, 34, 37
 0.197037409464720E+00, 55, 33, 12
 0.179954241792883E+00, 57, 34,  9
 0.277294763982989E+00, 30, 34, 30
 0.700511027156825E+00, 30, 34, 30
 0.121724546201588E+01, 30, 34, 30
 0.176649155415980E+01, 28, 34, 39
 0.290001590155320E+01, 28, 34, 39
 0.405589556776512E+01, 28, 34, 39
 0.508990692987996E+01, 38, 34, 29
 0.576821513168097E+01, 38, 33, 29
 0.597153069811181E+01, 28, 34, 29
 0.573355389856928E+01, 28, 33, 29
 0.519591227911477E+01, 38, 34, 29
 0.454332322652881E+01, 28, 33, 29
 0.392852996659729E+01, 28, 34, 29
 0.341966051413562E+01, 28, 34, 29
 0.299182090278179E+01, 28, 33, 29
 0.256446424841055E+01, 28, 34, 29
 0.206532297425339E+01, 28, 34, 29
 0.148958899682538E+01, 28, 33, 29
 0.924955401525976E+00, 28, 34, 29
 0.834535284602462E+00, 36, 34, 31
 0.113342919169099E+01, 36, 33, 30
 0.147386525425281E+01, 36, 33, 30
 0.170605250223647E+01, 30, 33, 31
 0.260019553091136E+01, 28, 34, 28
 0.338500596424911E+01, 28, 33, 28
 0.392490891899281E+01, 28, 33, 29
 0.397177052842991E+01, 28, 34, 29
 0.349771674644911E+01, 28, 34, 29
 0.265288155918176E+01, 28, 34, 29
 0.170223007624931E+01, 28, 34, 29
 0.989172515037562E+00, 36, 34, 31
 0.115792018435201E+01, 30, 34, 37
 0.139595250198445E+01, 36, 33, 30
 0.149707537924810E+01, 30, 34, 30
 0.195193743205920E+01, 28, 34, 28
 0.258423684066343E+01, 28, 33, 28
 0.312193931199474E+01, 38, 34, 38
 0.353421207874394E+01, 28, 34, 29
 0.383176069669289E+01, 28, 34, 29
 0.411536858489069E+01, 28, 34, 29
 0.446227308063637E+01, 38, 34, 38
 0.487075068403899E+01, 38, 33, 29
 0.524486657428819E+01, 38, 34, 38
 0.542726604145750E+01, 28, 33, 29
 0.526607384577153E+01, 28, 34, 29
 0.468633611197149E+01, 38, 33, 29
 0.373386882936986E+01, 28, 33, 29
 0.257092874723232E+01, 28, 33, 29
 0.142395320495022E+01, 28, 34, 29
 0.772801524246568E+00, 30, 34, 36
 0.757121477393558E+00, 30, 34, 37
 0.733066892264080E+00, 37, 34, 37
