 0.192345076004947E-02, 31, 33, 35
 0.419666538174298E-01, 30, 33, 30
 0.970900277067766E-01, 36, 33, 37
 0.117134940276631E+00, 29, 34, 30
 0.764095187473791E-01, 37, 34, 37
 0.348326480864181E-01, 30, 34, 31
 0.124540688100856E+00, 30, 34, 30
 0.193503190340523E+00, 29, 33, 30
 0.213685367246432E+00, 29, 33, 30
 0.167941233886536E+00, 37, 33, 37
 0.731010493505720E-01, 37, 33, 37
 0.520503068411478E-01, 36, 34, 37
 0.121095672173138E+00, 36, 34, 37
 0.154037533258516E+00, 29, 33, 37
 0.133041758978130E+00, 29, 33, 30
 0.758745664340695E-01, 29, 33, 30
 0.189167315693536E-01, 37, 33, 29
 0.219745743862801E-01, 36, 33, 30
 0.165919627365685E-01, 29, 33, 37
 0.300671754338005E-01, 36, 34, 30
 0.722700381090575E-01, 30, 34, 37
 0.966950596899121E-01, 29, 33, 30
 0.783693545649089E-01, 29, 34, 30
 0.218856251975371E-01, 37, 33, 29
 0.902053482555335E-01, 30, 34, 30
 0.162152160925807E+00, 29, 33, 30
 0.200943929981540E+00, 29, 33, 30
 0.174492808530454E+00, 37, 33, 37
 0.869386020238376E-01, 29, 33, 37
 0.537089485531187E-01, 36, 34, 37
 0.147699628293247E+00, 36, 34, 37
 0.203767831939925E+00, 29, 33, 30
 0.193787211460575E+00, 29, 33, 37
 0.119194986054123E+00, 37, 33, 37
 0.247675710097125E-01, 29, 33, 29
 0.983638337777309E-01, 36, 34, 37
 0.147022558032682E+00, 29, 33, 30
 0.141211141578477E+00, 37, 33, 37
 0.822127710271511E-01, 37, 34, 30
 0.196519389396990E-01, 36, 34, 31
 0.698970336977887E-01, 36, 33, 37
 0.901169883627341E-01, 29, 33, 30
 0.604765591887947E-01, 37, 33, 37
 0.233783239314400E-01, 36, 33, 31
 0.830192757603241E-01, 36, 34, 37
 0.120614235131390E+00, 29, 33, 30
 0.112043982960128E+00, 29, 33, 37
 0.532225116804010E-01, 37, 33, 30
 0.473699982786308E-01, 36, 34, 37
 0.114654367141069E+00, 36, 34, 37
 0.153132292231055E+00, 29, 33, 30
 0.140228950421820E+00, 29, 33, 30
 0.819618840188520E-01, 29, 33, 30
 0.156756353608110E-01, 29, 34, 29
 0.569556342251350E-01, 36, 33, 37
 0.722454694696795E-01, 29, 33, 30
 0.423634706186516E-01, 29, 33, 30
 0.291039032056652E-01, 36, 33, 37
 0.778258658247708E-01, 36, 33, 37
 0.984270030775814E-01, 29, 33, 37
 0.650533123551474E-01, 37, 34, 30
 0.391228539547777E-01, 36, 34, 31
 0.135543934113972E+00, 36, 34, 30
 0.215032161596357E+00, 29, 33, 30
 0.248246737733455E+00, 29, 33, 30
 0.207790126960825E+00, 29, 33, 30
 0.102775214214538E+00, 29, 33, 30
 0.567153556581852E-01, 36, 34, 37
 0.161396379379673E+00, 36, 34, 37
 0.225946933202315E+00, 29, 33, 30
 0.225040573226670E+00, 29, 33, 37
 0.161915609160294E+00, 29, 33, 30
 0.673576684759506E-01, 29, 33, 30
 0.304220555870720E-01, 36, 33, 30
 0.664074406838688E-01, 29, 33, 30
 0.629392318257025E-01, 29, 33, 30
 0.232467853369681E-01, 29, 33, 29
 0.350552577430882E-01, 36, 33, 30
 0.577776982167077E-01, 29, 33, 30
 0.440605992090088E-01, 37, 33, 37
 0.244821638567293E-01, 36, 33, 31
 0.883783313079176E-01, 36, 34, 37
 0.139306885309657E+00, 29, 33, 30
 0.153342796025075E+00, 29, 33, 30
 0.113147761918481E+00, 29, 33, 30
 0.366946880560277E-01, 29, 33, 29
 0.731809307044623E-01, 36, 34, 37
 0.129882636574999E+00, 29, 33, 30
 0.144736856535410E+00, 29, 33, 30
 0.101535876817580E+00, 29, 34, 30
 0.278026798926914E-01, 29, 33, 29
 0.747114695969933E-01, 36, 33, 37
 0.118873513214433E+00, 29, 33, 30
 0.114479604667962E+00, 29, 33, 30
